30.500000, 40.645166, -276.691573, 0.319365, -9.904544
30.600000, 40.677001, -277.682027, 0.318345, -9.904544
30.700000, 40.708734, -278.672482, 0.317332, -9.904544
30.800000, 40.740367, -279.662936, 0.316325, -9.904544
30.900000, 40.771899, -280.653391, 0.315324, -9.904544
31.000000, 40.803332, -281.643845, 0.314330, -9.904544
31.100000, 40.834666, -282.634300, 0.313342, -9.904544
31.200000, 40.865902, -283.624754, 0.312360, -9.904544
31.300000, 40.897040, -284.615209, 0.311384, -9.904544
31.400000, 40.928082, -285.605663, 0.310415, -9.904544
31.500000, 40.959027, -286.596117, 0.309451, -9.904544
31.600000, 40.989876, -287.586572, 0.308493, -9.904544
31.700000, 41.020631, -288.577026, 0.307542, -9.904544
31.800000, 41.051290, -289.567481, 0.306596, -9.904544
31.900000, 41.081856, -290.557935, 0.305656, -9.904544
32.000000, 41.112328, -291.548390, 0.304722, -9.904544
32.100000, 41.142707, -292.538844, 0.303793, -9.904544
32.200000, 41.172994, -293.529299, 0.302870, -9.904544
32.300000, 41.203190, -294.519753, 0.301953, -9.904544
32.400000, 41.233294, -295.510207, 0.301041, -9.904544
32.500000, 41.263307, -296.500662, 0.300135, -9.904544
32.600000, 41.293231, -297.491116, 0.299234, -9.904544
32.700000, 41.323064, -298.481571, 0.298339, -9.904544
32.800000, 41.352809, -299.472025, 0.297449, -9.904544
32.900000, 41.382466, -300.462480, 0.296564, -9.904544
33.000000, 41.412034, -301.452934, 0.295684, -9.904544
33.100000, 41.441515, -302.443388, 0.294810, -9.904544
33.200000, 41.470909, -303.433843, 0.293941, -9.904544
33.300000, 41.500217, -304.424297, 0.293077, -9.904544
33.400000, 41.529439, -305.414752, 0.292218, -9.904544
33.500000, 41.558575, -306.405206, 0.291364, -9.904544
33.600000, 41.587627, -307.395661, 0.290515, -9.904544
33.700000, 41.616594, -308.386115, 0.289671, -9.904544
33.800000, 41.645477, -309.376570, 0.288832, -9.904544
33.900000, 41.674277, -310.367024, 0.287998, -9.904544
34.000000, 41.702994, -311.357478, 0.287168, -9.904544
34.100000, 41.731628, -312.347933, 0.286344, -9.904544
34.200000, 41.760180, -313.338387, 0.285524, -9.904544
34.300000, 41.788651, -314.328842, 0.284709, -9.904544
34.400000, 41.817041, -315.319296, 0.283898, -9.904544
34.500000, 41.845350, -316.309751, 0.283092, -9.904544
34.600000, 41.873579, -317.300205, 0.282291, -9.904544
34.700000, 41.901729, -318.290660, 0.281494, -9.904544
34.800000, 41.929799, -319.281114, 0.280701, -9.904544
34.900000, 41.957790, -320.271568, 0.279913, -9.904544
35.000000, 41.985703, -321.262023, 0.279130, -9.904544
35.100000, 42.013538, -322.252477, 0.278351, -9.904544
35.200000, 42.041296, -323.242932, 0.277576, -9.904544
35.300000, 42.068976, -324.233386, 0.276805, -9.904544
